,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27
Acinetobacter_sp_NIPH_2100_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.999358778,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.027577247,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Acinetobacter_sp_NIPH_899_,2.22E-16,2.22E-16,1.12418727,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.099982489,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.372727593,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Acinetobacter_sp_NIPH_758_,2.22E-16,2.22E-16,0.570271464,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.761116768,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.28E-06,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Acinetobacter_sp_NIPH_809_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.986354808,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.35E-12,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Acinetobacter_sp_ANC_3789_,2.22E-16,2.22E-16,0.690788918,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.474494119,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.232664068,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Acinetobacter_bohemicus_ANC_3994_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.797158978,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.03E-05,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.79E-06,2.22E-16,2.22E-16,0.233365384,2.22E-16,2.22E-16
Burkholderia_terrae_NBRC_100964_,2.22E-16,2.22E-16,1.801963619,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.836615909,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.26E-14,4.771600672,2.22E-16,2.22E-16,2.22E-16,0.600031311,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Chryseobacterium_indologenes_NBRC_14944_,0.458042721,2.22E-16,0.676148887,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.655552148,3.47979142,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.431234929,2.22E-16,2.22E-16,1.010348651,2.22E-16,7.224810907,2.22E-16,2.22E-16,2.22E-16,1.11E-08,0.111623382
Bacillus_alcalophilus_ATCC_27647_,2.22E-16,12.61485638,2.22E-16,2.22E-16,0.356493965,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.10E-15,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.52E-12,0.46684326,1.79E-06,2.22E-16,2.22E-16,2.22E-16
Pseudomonas_stutzeri_KOS6_,2.22E-16,2.22E-16,3.005193446,2.22E-16,0.305626626,2.22E-16,5.926275733,2.79051892,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.64E-05,0.559397142,2.22E-16,2.22E-16,2.22E-16,2.540523879,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Comamonas_aquatica_NBRC_14918_,2.22E-16,2.22E-16,0.867311798,2.22E-16,8.89E-05,2.22E-16,2.22E-16,5.312310664,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.56E-15,1.133918848,2.740802998,2.22E-16,2.22E-16,2.22E-16,0.508476588,2.22E-16,2.22E-16,2.22E-16,2.01E-10,2.22E-16,2.22E-16
Novosphingobium_tardaugens_NBRC_16725_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.424825865,3.211215459,1.963392021,1.841998117,2.22E-16,2.22E-16,2.22E-16,3.740982721,1.019621225,1.802386263,3.470280591,2.22E-16,2.22E-16,0.413147659,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Sphingobium_herbicidovorans_NBRC_16415_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.376564033,0.447721033,2.22E-16,2.22E-16,2.22E-16,5.590560677,0.721726711,3.234822257,2.22E-16,2.22E-16,2.22E-16,0.466106712,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Sphingomonas_parapaucimobilis_NBRC_15100_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.188610022,1.701948072,3.18387608,2.22E-16,2.22E-16,2.22E-16,4.121986181,0.463219893,1.888448959,5.010573042,2.22E-16,2.22E-16,1.523279648,1.06E-13,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Actinomyces_sp_S4-C9_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.390002441,2.22E-16,2.22E-16
Arcanobacterium_sp_S3PF19_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.981041836,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.056625075,2.22E-16,2.22E-16,2.22E-16,4.474983654,2.22E-16,2.22E-16
Peptostreptococcus_sp_MV1_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.841368124,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.015671277,2.22E-16,1.462918476,3.662256432,2.22E-16,2.22E-16,2.22E-16
alpha_proteobacterium_IMCC14465_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.917254983,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.812265243,1.352975789,0.000122096,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Staphylococcus_chromogenes_MU_970_,2.22E-16,6.443800638,0.531850705,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.047068753,0.26117085,2.22E-16,4.938471601,2.22E-16,0.39522914,2.22E-16,2.22E-16
Rhizobium_rubi_NBRC_13261_,2.22E-16,2.22E-16,1.880161375,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.27E-13,2.52E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.749832707,0.28842925,5.36E-10,19.76857777,2.22E-16,2.22E-16,0.318973099,0.115936466,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Gordonia_aichiensis_NBRC_108223_,4.648255371,2.22E-16,0.314344401,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,13.63788003,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.744144235,2.22E-16,2.22E-16
Lysinibacillus_odysseyi_34hs-1_=_NBRC_100172_,2.22E-16,12.31164324,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.526977736,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.005962898,0.273852365,2.22E-16,2.22E-16,2.22E-16
Pseudomonas_fluorescens_NCIMB_11764_,2.22E-16,2.22E-16,2.311237571,2.22E-16,2.22E-16,2.22E-16,2.935011535,0.75335433,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.703913083,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Streptomyces_mobaraensis_NBRC_13819_=_DSM_40847_,11.13052608,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.066742151,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Gordonia_malaquae_NBRC_108250_,4.757756121,2.22E-16,0.178012958,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,11.00763428,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.324931862,2.22E-16,2.22E-16,2.278964224,2.22E-16,2.22E-16
Gordonia_paraffinivorans_NBRC_108238_,4.210598034,2.22E-16,0.35599838,2.22E-16,0.050671677,2.22E-16,2.22E-16,2.22E-16,12.57036457,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.70400771,2.22E-16,2.22E-16
Gordonia_sihwensis_NBRC_108236_,3.937426262,2.22E-16,0.362058753,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,12.33147904,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.90023102,2.22E-16,2.22E-16
Gordonia_soli_NBRC_108243_,4.474879777,2.22E-16,0.350528732,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,13.37616047,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.080011498,2.22E-16,2.22E-16
Corynebacterium_maris_DSM_45190_,3.570593717,2.22E-16,0.47489039,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.460511439,2.22E-16,2.22E-16,2.22E-16,5.702989865,2.22E-16,2.22E-16
Corynebacterium_vitaeruminis_DSM_20294_,4.053058587,2.22E-16,0.326569783,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.449061941,2.22E-16,2.22E-16,2.22E-16,5.517758126,2.22E-16,2.22E-16
Mangrovibacter_sp_MFB070_,2.22E-16,2.22E-16,0.175682173,2.22E-16,2.22E-16,2.22E-16,0.251406981,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,21.81816949,2.22E-16,2.22E-16,0.207837378,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.064184334,2.22E-16,2.22E-16,0.000289289,2.22E-16,0.178374673,2.22E-16
Gluconobacter_oxydans_H24_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.616489471,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.468029263,1.055677526,3.270982427,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.037576247,9.04E-13,2.22E-16,2.22E-16
Clostridium_sp_KLE_1755_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.23E-08,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.318731612,6.630907018,2.22E-16,2.22E-16,2.22E-16
Pseudomonas_nitroreducens_TX1_,2.22E-16,2.22E-16,3.1686982,0.232882488,2.22E-16,2.22E-16,4.616073292,1.775625809,2.22E-16,2.22E-16,6.69546618,2.22E-16,2.22E-16,2.22E-16,8.88E-16,0.12329094,0.26199618,2.22E-16,2.22E-16,0.550124841,0.781316875,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Actinobaculum_sp_oral_taxon_183_str_F0552_,0.189720661,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.90E-10,2.22E-16,2.22E-16,7.106208494,2.22E-16,2.22E-16
Capnocytophaga_sp_oral_taxon_863_str_F0517_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.644969167,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.641271424,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Leptotrichia_sp_oral_taxon_879_str_F0557_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.392565914,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.283664467,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.625656275,2.939608947,4.85E-14,0.386618045,2.22E-16
Porphyromonas_sp_oral_taxon_278_str_W7784_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.112553312,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.190260596,2.22E-16,2.22E-16,2.22E-16,6.896252691,2.22E-16
Prevotella_sp_F0091_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.513300502,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.751708738,2.22E-16
Paenibacillus_sp_FSL_H7-689_,2.22E-16,1.160509192,0.052816824,0.096824743,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.090255859,2.22E-16,2.22E-16,2.22E-16,1.047334419,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.551424564,2.22E-16,2.22E-16,2.22E-16,0.006689819,2.22E-16,2.22E-16
Paenibacillus_sp_FSL_R7-277_,2.22E-16,8.90654197,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.480376763,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.229823442,2.22E-16,2.22E-16,2.715888247,2.22E-16,2.22E-16,2.22E-16
Viridibacillus_arenosi_FSL_R5-213_,2.22E-16,9.457570937,0.500427895,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.012506642,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.700921391,2.22E-16,1.2576251,1.322545496,2.22E-16,2.22E-16,2.22E-16
Hymenobacter_swuensis_DY53_,2.22E-16,2.22E-16,0.657647836,2.22E-16,0.846269315,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.56E-08,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.873669839,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Burkholderia_phenoliruptrix_BR3459a_,2.22E-16,2.22E-16,1.576927428,0.236127888,2.22E-16,2.22E-16,2.22E-16,4.723758944,2.22E-16,0.121709987,0.539514112,2.22E-16,2.22E-16,0.260236179,2.22E-16,2.22E-16,5.443625067,1.310340283,0.308965018,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Sphingobacterium_sp_ACCC_05744_,2.22E-16,2.22E-16,0.514722925,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.456236336,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Blattabacterium_sp5,2.22E-16,2.22E-16,0.065185433,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.23115335,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.395512017,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.962671126,2.22E-16,2.22E-16,0.454933723,2.22E-16,2.22E-16
Lactococcus_garvieae_I113_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.302040274,2.22E-16,7.04140575,2.22E-16,3.00E-16,2.22E-16,2.22E-16,2.511625898,2.22E-16,2.22E-16,2.22E-16,4.759024733,2.22E-16,2.22E-16,2.22E-16,0.923472355
Alkalibacterium_sp_AK22_,2.22E-16,1.182697236,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.91E-13,2.29E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.122532012,1.608581261,0.14406138,2.22E-16,2.22E-16
Leuconostoc_gelidum_JB7_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.980145037,2.22E-16,2.76E-14,2.22E-16,2.22E-16
Leuconostoc_carnosum_JB16_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.979603239,2.22E-16,0.000489461,2.22E-16,2.22E-16
Brevibacterium_casei_S18_,4.43282433,2.22E-16,2.22E-16,0.033938559,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.274739239,2.22E-16,2.22E-16,2.22E-16,4.837225191,2.22E-16,2.22E-16
Staphylococcus_massiliensis_S46_,2.22E-16,6.976352483,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.251801499,2.22E-16,5.030201041,2.22E-16,4.26E-08,2.22E-16,2.22E-16
Chlamydia_avium_10DC88_,2.22E-16,0.184628461,2.22E-16,0.459306096,0.043449947,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.774066753,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.811942244,0.051610492,2.22E-16,2.786581544,2.22E-16,2.22E-16,4.03E-15,2.22E-16,2.22E-16,2.22E-16,0.991427104,2.22E-16
Moraxella_macacae_0408225_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.31E-10,2.22E-16,1.119948903,5.015506692,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.136207123,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.99390102,1.051710057,2.22E-16,2.22E-16,0.000480132,9.79E-11,2.22E-16
Salimicrobium_sp_MJ3_,2.22E-16,8.071016034,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.535351741,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.929578753,2.22E-16,3.197806008,2.22E-16,2.87E-05,2.22E-16,2.22E-16
Clostridium_tetanomorphum_DSM_665_,2.22E-16,1.646778961,2.22E-16,2.22E-16,0.168775128,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.422586898,2.22E-16,2.22E-16,5.822101558,2.22E-16,2.22E-16,2.22E-16
Legionella_anisa_str_Linanisette_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3.90E-07,2.22E-16,1.508781884,2.191414661,2.22E-16,4.647375361,2.743521778,2.22E-16,2.22E-16,5.220232718,0.394701159,0.264888158,2.328490175,2.22E-16,6.70E-09,2.22E-16,1.181297756,2.22E-16,0.495072443,2.22E-16,2.22E-16,1.207613116,2.22E-16
Bradyrhizobium_sp_DFCI-1_,2.22E-16,2.22E-16,0.96876805,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.691238936,0.643550143,4.567920187,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Nitratireductor_indicus_C115_,2.22E-16,2.22E-16,0.991515491,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.364836237,2.22E-16,1.324502362,2.22E-16,2.22E-16,2.22E-16,1.840076554,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.257330452,2.22E-16
Thermotoga_sp_Mc24_,2.22E-16,1.90E-08,2.22E-16,2.22E-16,1.457681939,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.266696811,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.425562261,2.22E-16,2.22E-16,3.614710954,1.082151915,2.22E-16,2.22E-16
Lactococcus_garvieae_DCC43_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.06E-14,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8.59306982,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Oceaniovalibus_guishaninsula_JLT2003_,2.22E-16,2.22E-16,0.593673861,2.22E-16,5.90E-11,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.277041536,0.67822458,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5.44E-14,0.396581621,2.22E-16,2.22E-16
Cardinium_endosymbiont_cEper1_of_Encarsia_pergandiella_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1.93275889,2.22E-16,0.067058936,2.22E-16,2.22E-16,2.22E-16,2.672175617,2.22E-16,2.22E-16,3.261857089,1.05E-06,2.22E-16,0.275005497,0.190112859,2.22E-16,2.22E-16,0.605557064,2.22E-16
Staphylococcus_sciuri_subsp_sciuri_Z8_,2.22E-16,8.228290936,0.086077602,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,0.711262645,2.22E-16,2.22E-16,0.002383131,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.28629733,2.22E-16,1.78E-07,3.417750095,2.22E-16,4.22E-15,2.22E-16,1.286496758
Marinobacterium_sp_AK27_,2.22E-16,2.22E-16,0.959454855,2.22E-16,0.693622885,2.22E-16,5.18290566,2.258585016,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.59E-15,0.664942536,2.32455489,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Chryseobacterium_sp_JM1_,2.22E-16,2.22E-16,0.652022523,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.62746858,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Epilithonimonas_sp_FH1_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.823245631,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
