,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29
Candidatus_Rhodoluna_lacicola_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1762.856434,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,268.7548241,2.22E-16,2.22E-16,2.22E-16,2.22E-16,77.69281883,2.22E-16
Candidatus_Riesia_pediculicola_USDA_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1003.382247,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1330.474138,2.22E-16
Candidatus_Ruthia_magnifica_str_Cm_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1162.1273,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1118.555436,2.22E-16
Candidatus_Sodalis_pierantonius_str_SOPE_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,54.77376638,2.22E-16,2.22E-16,1710.84536,2.22E-16,2.22E-16,2.22E-16,4399.616075,143.6545379,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,11378.872,2.22E-16,4200.300053,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3268.857498,2.22E-16
Candidatus_Solibacter_usitatus_Ellin6076_,482.402761,159.0277869,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,36.31909856,2.22E-16,15.74790176,79.10791103,62.43273661,2.22E-16,2.22E-16,460.352044,172.4772957,2.22E-16,142.3900707,2.22E-16,2.22E-16,2.22E-16,269.4030505,2.22E-16,2.22E-16,2.22E-16,9761.432669,27.55618016,39.07331068,2.22E-16
Candidatus_Sulfuricurvum_sp_RIFRC-1_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,143.3245037,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,7.312622093,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,265.5736519,2.22E-16,2.22E-16,2.22E-16,2596.181406,192.944892,2.22E-16
Candidatus_Symbiobacter_mobilis_CR_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2575.181522,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4228.484866,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,900.8795609,2.22E-16,472.7861622,12434.6883,2.22E-16,2.22E-16,5747.356151,2.22E-16,2.22E-16
Candidatus_Vesicomyosocius_okutanii_HA_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3275.045462,2.22E-16,7193.860078,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Capnocytophaga_canimorsus_Cc5_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,19.89596134,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,89.82042378,2.22E-16,2.22E-16,2.22E-16,5518.510621,256.2827229,2.22E-16
Capnocytophaga_cynodegmi_DSM_19736_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,51.79797574,2.22E-16,2.22E-16,2.22E-16,2.22E-16,43.79822252,46.68017554,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,231.0739848,2.22E-16,2.22E-16,2.22E-16,6785.468781,637.8108441,2.22E-16
Capnocytophaga_gingivalis_ATCC_33624_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,136.6818777,2.22E-16,1141.163906,2.22E-16,2.22E-16,8.340608187,36.01160234,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,44.50536083,2.22E-16,2.22E-16,2.22E-16,1758.148852,397.8373022,2.22E-16
Capnocytophaga_granulosa_ATCC_51502_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,177.7874329,2.22E-16,2.22E-16,2.22E-16,2.22E-16,688.5489425,24.72431619,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,233.6032197,2.22E-16,2.22E-16,2.22E-16,399.7003655,2.22E-16,2.22E-16
Capnocytophaga_ochracea_DSM_7271_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,43.21620802,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2510.811772,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,16.72125453,2.22E-16,2.22E-16,2.22E-16,2.22E-16,24.36410962,2.22E-16
Capnocytophaga_ochracea_F0287_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1696.442825,2.22E-16,2.22E-16,2.22E-16,320.8310566,2531.622096,74.44617224,2.22E-16,2.22E-16,2.22E-16,2.22E-16,104.7660376,2.22E-16,166.296359,2.22E-16,2.22E-16,2.22E-16,4807.952233,117.2394346,2.22E-16
Capnocytophaga_sp_oral_taxon_326_str_F0382_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,48.24490261,232.1211171,86.35449093,1210.007704,2.22E-16,34.4813732,2.22E-16,2.22E-16,419.6697098,2.22E-16,2.22E-16,2.22E-16,2.22E-16,57.52012494,2.22E-16,2042.754262,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Capnocytophaga_sp_oral_taxon_329_str_F0087_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,257.6699866,2.22E-16,2.22E-16,2.22E-16,2.22E-16,950.9500997,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,42.62617987,2.22E-16,2.22E-16,2.22E-16,1270.187402,394.5266243,2.22E-16
Capnocytophaga_sp_oral_taxon_332_str_F0381_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,134.262947,2.22E-16,3286.034494,2.22E-16,2.22E-16,115.1012802,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,113.1614236,2.22E-16,2.22E-16,2.22E-16,240.9202018,5.351115176,2.22E-16
Capnocytophaga_sp_oral_taxon_338_str_F0234_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,14.21230523,2.22E-16,2.22E-16,2.22E-16,166.0701616,3635.705539,131.4711653,2.22E-16,2.22E-16,2.22E-16,2.22E-16,128.5252225,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9607.034409,1083.812845,2.22E-16
Capnocytophaga_sp_oral_taxon_863_str_F0517_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1980.752539,2.22E-16,2.22E-16,442.3361196,90.46550069,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,181.8975927,2.22E-16,2.22E-16,2.22E-16,95.72572839,2.959586659,2.22E-16
Capnocytophaga_sputigena_ATCC_33612_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,217.6635268,2.22E-16,4094.605007,2.22E-16,308.2969143,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,387.4329984,2.22E-16,2.22E-16,2.22E-16,2179.829454,2.22E-16,2.22E-16
Carboxydothermus_hydrogenoformans_Z-2901_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3565.714585,641.7084105,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,159.9996831,9742.04541,2.22E-16,2.22E-16,8277.010917,325.4546503,2.22E-16
Cardinium_endosymbiont_cBtQ1_of_Bemisia_tabaci_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,11.42281089,2.22E-16,6044.847278,2.22E-16,2.22E-16,2.22E-16,2.22E-16,105.3420781,2.22E-16
Cardinium_endosymbiont_cEper1_of_Encarsia_pergandiella_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,20.00597814,2.22E-16,1863.928838,2.22E-16,2.22E-16,2.22E-16,2.22E-16,20.59154791,2.22E-16
Carnobacterium_alterfunditum_DSM_5972_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,23.05619772,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,230.4308757,2.22E-16,2.22E-16,2.22E-16,3010.836944,1170.656285,2.22E-16
Carnobacterium_divergens_DSM_20623_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,32.24080578,41.65632977,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,375.1978096,2.22E-16,2.22E-16,2.22E-16,1824.418011,462.3541468,2.22E-16
Carnobacterium_maltaromaticum_LMA28_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1607.496823,3050.103383,1174.836664,260.9978744,2.22E-16,126.4824338,2.22E-16,1603.607405,205.8684691,7197.860261,2.22E-16,2.22E-16,421.7993331,2.22E-16,832.3732535,2.22E-16,21.70310407,104.3525788,2.22E-16
Carnobacterium_sp_17-4_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2161.290199,2.22E-16,2.22E-16,2.22E-16,8991.088716,1573.283337,355.3785617,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,48.08934814,2.22E-16,2.22E-16,2.22E-16,153.4059909,70.3064522,2.22E-16
Carnobacterium_sp_WN1359_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,381.9740722,2.22E-16,2.22E-16,2.22E-16,4981.247154,1869.361707,2.22E-16
Castellaniella_defragrans_65Phen_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,79.31233115,2.22E-16,28.7041125,2.22E-16,2.22E-16,63.11700722,2.22E-16,2.22E-16,2257.615244,6537.197533,2.22E-16,2.22E-16,2.22E-16,581.3671555,14.49784951,261.6788468,2.22E-16,2.22E-16,156.1264768,2.22E-16
Catellicoccus_marimammalium_M35-04-3_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1063.199384,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,35.23846967,2.22E-16,2.22E-16,2.22E-16,2.22E-16,742.6348583,2.22E-16
Catenovulum_agarivorans_DS-2_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5850.663327,404.6604902,26.65996814,2.22E-16,39.43025173,2.22E-16,4.32E-11,761.4484357,2.22E-16,23.2151403,7941.623221,272.1092149,1.238239852,2.22E-16,78.45912303,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1341.836485,2.22E-16
Catenulispora_acidiphila_DSM_44928_,76.79249469,68.9908427,27.69121512,2.22E-16,2.22E-16,2.22E-16,2.22E-16,27.21295633,2.22E-16,40.50043851,36.66633346,2.22E-16,2.22E-16,2.22E-16,18.68549773,18.53844211,37.08200128,58.98421381,80.63084853,2.22E-16,308.0307825,121.6933813,26.78560039,2.22E-16,2.22E-16,803.7453097,2.22E-16,6.842797979,2.22E-16
Catonella_morbi_ATCC_51271_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,13.46005996,2.22E-16,2.22E-16,547.2525211,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4592.434134,2.22E-16,2.22E-16,2.22E-16,2.22E-16,39.2190125,123.1627713,1261.283887,2.22E-16,40.28476312,2.22E-16,2.22E-16
Caulobacter_crescentus_CB15_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,3249.823818,69.10356827,9.492905198,116.3489361,21.07938293,2.22E-16,46.41117688,2.22E-16,2.22E-16,387.4543922,5990.934145,2.22E-16,299.7163986,2.22E-16,33.85504239,38.32294058,2.22E-16,2.22E-16,1.43E-11,104.9990965,2.22E-16
Caulobacter_crescentus_OR37_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,8472.501293,2.22E-16,60.43462789,0.161083016,34.1191977,309.5289578,2.22E-16,32.50777828,2.22E-16,2.22E-16,83.83097126,19.80141375,2.22E-16,2.22E-16,2.22E-16,317.7005058,2.22E-16,26.38759305,2.22E-16,39.1837597,2126.531201,2.22E-16
Caulobacter_henricii_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,18.29715083,103.2921444,2.22E-16,2.22E-16,594.9204527,212.5556318,2.22E-16,2.22E-16,303.7429578,2704.385865,137.3626542,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2609.399184,2.22E-16
Caulobacter_segnis_ATCC_21756_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9140.592063,533.9294305,2.22E-16,2.22E-16,19.89798139,8.055927957,2.22E-16,162.525094,2.22E-16,2.22E-16,84.46273729,10.04923668,2.22E-16,2.22E-16,2.22E-16,74.38605992,23.50378548,2.22E-16,2.22E-16,2.22E-16,130.9284046,2.22E-16
Caulobacter_sp_K31_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,30.8336078,40.90846397,15.64073833,65.24685581,145.7150713,21.36560654,2.22E-16,3.268153643,140.7086514,21.40764966,117.2191308,2.22E-16,2.22E-16,2.22E-16,2.22E-16,60.7145461,104.1893702,7.56E-12,2.22E-16,47.84092371,396.9486391,8046.210271
Cedecea_neteri_,2.22E-16,2.22E-16,2.22E-16,3279.267562,2.22E-16,2.22E-16,2096.107838,5822.60819,679.2052108,103.3194048,148.7536548,2.13E-13,94.40414221,2.22E-16,2.22E-16,1461.575182,2.22E-16,1.25E-05,2.22E-16,177.6395593,245.8901678,2.22E-16,2.22E-16,881.5247976,15.86106612,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Celeribacter_baekdonensis_B30_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4582.280596,2.22E-16,127.6292261,2.22E-16,307.3668066,86.41874962,2.22E-16,94.59127402,184.5258948,2.22E-16,35.23942693,59.32255541,2.22E-16,2.22E-16,2.22E-16,538.4514074,132.448412,27.4085698,2.22E-16,2.22E-16,63.6792665,2.22E-16
Cellulomonas_fimi_ATCC_484_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,5604.08344,2.22E-16,2.22E-16,41.25523849,2.22E-16,2.22E-16,147.5025662,167.3768868,2.22E-16,2.22E-16,797.535991,2.22E-16,2.22E-16,2.22E-16,68.13478878,2.22E-16,8.572512769,2.22E-16,8.072533711,11.77506723,2.22E-16
Cellulomonas_flavigena_DSM_20109_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,541.3937394,2.22E-16,2.22E-16,2.22E-16,2.22E-16,19.10013812,151.5438016,2.22E-16,2.22E-16,1316.211063,2.22E-16,2.22E-16,2.22E-16,129.5288714,2.22E-16,6.695816398,2.22E-16,56.70908531,73.75401872,2.22E-16
Cellulophaga_algicola_DSM_14237_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2543.947229,2.22E-16,2.22E-16,2.22E-16,42.7332424,8.920875789,2.22E-16,82.47716279,19.0284699,2.22E-16,31.63990344,6.136828391,2.22E-16,2.22E-16,2.22E-16,137.1485029,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Cellulophaga_baltica_13_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,843.6965892,419.4230092,56.26559458,2.22E-16,83.79485159,65.15289263,2.22E-16,2.22E-16,2.22E-16,2.22E-16,11.59757001,55.27963054,2.22E-16,2.22E-16,2.22E-16,67.82979572,2.22E-16,38.52106786,2.22E-16,59.65210763,159.5752565,2.22E-16
Cellulophaga_lytica_DSM_7489_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.503110688,2.22E-16,2.22E-16,2.22E-16,2.22E-16,54.16233818,2.22E-16,2.22E-16,3465.427206,2.22E-16,2.22E-16,2.22E-16,2.22E-16,371.731042,2.22E-16,2639.559334,2.22E-16,2.22E-16,8.947182277,2.22E-16
Cellulosimicrobium_cellulans_J36_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,53.98880473,64.07706321,60.46834092,26.24412206,2.22E-16,44.02326697,2.22E-16,2.22E-16,2.22E-16,698.810186,2.22E-16,2.22E-16,2.22E-16,635.3145394,2.22E-16,2.22E-16,2.22E-16,2.22E-16,217.559118,2.22E-16
Cellvibrio_japonicus_Ueda107_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,14386.38218,2.22E-16,2.22E-16,2.22E-16,672.5186578,2.22E-16,981.547582,1548.693407,264.963954,24.72745894,9.818890972,27.3992655,2.22E-16,745.7627505,11311.70338,2.22E-16,285.0804125,2.22E-16,2.22E-16,4.373358372,3114.88034,2.22E-16,2.22E-16,70.89698017,2.22E-16
Cellvibrio_mixtus_subsp_mixtus_J3-8_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.816147099,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16
Cellvibrio_sp_BR_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,257.9771603,2.22E-16,2.22E-16,18417.50234,2.22E-16,545.9343358,479.1739786,43.57648866,113.510675,2.22E-16,300.9799873,273.6059808,2.22E-16,128.7450801,41.73548971,2.22E-16,9750.543375,2.22E-16,4112.994876,163.6069033,126.1323622,2.22E-16,562.126091,1835.131619,2.22E-16
Centipeda_periodontii_DSM_2778_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1850.512919,2.22E-16,2.22E-16,2.22E-16,4296.436625,2117.841061,986.218577,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,14349.50786,2.22E-16,2.22E-16,4360.228078,978.1664095,2.22E-16
Cesiribacter_andamanensis_AMV16_,2.22E-16,2.22E-16,2.22E-16,1548.468074,15914.88908,2.22E-16,2.22E-16,2773.502685,4703.247081,304.791431,2.22E-16,2.22E-16,1048.765039,2.22E-16,2.22E-16,2.22E-16,2.22E-16,74.99661663,3273.762058,2.22E-16,684.6877207,2.22E-16,2.22E-16,2.22E-16,91.3995869,2.22E-16,27.00803123,169.3766369,2.22E-16
Cetobacterium_somerae_ATCC_BAA-474_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,100.1338677,2409.282328,2315.419907,4029.832473,2.22E-16,198.8404336,69.49772945,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,788.3002238,2.22E-16,2.22E-16
Chamaesiphon_minutus_PCC_6605_,2.22E-16,2.22E-16,8815.331484,2.22E-16,2.22E-16,2.22E-16,2.22E-16,9.562486655,42.885064,11.33525369,501.952639,150.5382323,19.5805878,2.22E-16,2.22E-16,2.22E-16,27.64819971,196.0014064,9.311558838,2.22E-16,2.22E-16,2.22E-16,89.88870683,2.22E-16,19.56477057,2.22E-16,2.22E-16,64.98351156,2.22E-16
Chelativorans_sp_BNC1_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6490.885847,16.85301732,38.64757228,2.22E-16,114.856793,75.75453011,2.22E-16,88.03977285,2.22E-16,2.22E-16,75.08309587,20.03609511,2.22E-16,2.22E-16,2.22E-16,386.5946857,88.69063534,175.3429145,2.22E-16,65.10716868,1886.134868,2.22E-16
Chitinivibrio_alkaliphilus_ACht1_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,30.60948723,2.22E-16,2.22E-16,2.22E-16,2.22E-16,240.3527049,44.36023709,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,252.5352484,2.22E-16,2.22E-16,2.22E-16,1546.605244,49.67647993,2.22E-16
Chitinophaga_pinensis_DSM_2588_,19.46532179,3041.141694,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,95.01406499,142.4603734,177.6597473,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,25.67174927,2.22E-16,25.01473144,2.22E-16,2.22E-16,494.6968563,503.6557043,2.22E-16,60.93043866,2.22E-16,15.97908719,24.36527017,182.8013127
Chlamydia_avium_10DC88_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,573.6406867,2.22E-16,1493.825959,2.22E-16,2.22E-16,2.22E-16,2.22E-16,345.777261,2.22E-16
Chlamydia_gallinacea_08-1274-3_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,82.9297487,2.22E-16,1201.743175,2.22E-16,2.22E-16,2.22E-16,2.22E-16,742.3336336,2.22E-16
Chlamydia_muridarum_str_Nigg_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,860.2798401,2.22E-16,4.166883076,2.22E-16,2.22E-16,2.22E-16,2.22E-16,881.1694278,2.22E-16
Chlamydia_psittaci_10_1398_11_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,586.1748403,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,82.56096344,2.22E-16,2.22E-16,2.22E-16,2.22E-16,27.59572353,2.22E-16
Chlamydia_psittaci_6BC_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,6.367483407,2.22E-16,523.8445141,2.22E-16,2.22E-16,2.22E-16,2.22E-16,67.89408059,2.22E-16
Chlamydia_sp_'Rubis'_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,461.618171,2.22E-16,2.22E-16,2.22E-16,2897.57003,2582.777628,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,105.4739117,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,417.1209757,82.32009639,2.22E-16
Chlamydia_suis_MD56_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,4.12E-05,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,1017.283804,2.22E-16,370.5254068,2.22E-16,2.22E-16,2.22E-16,2.22E-16,533.2636155,2.22E-16
Chlamydia_trachomatis_,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,2.22E-16,164.2669916,2.22E-16,1678.034924,7.035940613,2.22E-16,2.22E-16,2.22E-16,956.7001194,2.22E-16
